1	3021	0.05286073452448856
1	3518	0.04347052198329404
2	3021	0.05247557645638452
2	3518	0.04342759694609096
3	3021	0.05245530374014500
3	3518	0.04341081970590983
4	3021	0.05248676140327528
4	3518	0.04203140937140087
5	3021	0.05248396516655260
5	3518	0.04167549637078487
6	3021	0.05104261275794104
6	3518	0.04035370606033222
7	3021	0.05096227851611024
7	3518	0.04030036567587524
8	3021	0.05100919020933152
8	3518	0.04315372345235570
9	3021	0.05252520965821227
9	3518	0.04324410125666148
10	3021	0.05237426816931578
10	3518	0.04340272034858100
11	3021	0.05108511444628235
11	3518	0.04235361588930400
12	3021	0.05248955763999798
12	3518	0.04322719278991940
13	3021	0.05090212726316323
13	3518	0.04204296815436789
14	3021	0.05244048277910868
14	3518	0.00000000000000000
15	3021	0.05228668466901094
15	3518	0.04312413638282569
16	3021	0.05234697964198799
16	3518	0.04316659545654612
17	3021	0.05110417224662206
17	3518	0.04334230999683058
18	3021	0.05248116892982990
18	3518	0.04335502817395620
19	3021	0.05250214070525008
19	3518	0.04322791682999468
20	3021	0.05095892743364516
20	3518	0.04288475940689216
21	3021	0.05244831314833828
21	3518	0.04196726420674005
22	3021	0.05236445065942911
22	3518	0.04339597945465880
23	3021	0.05248536328491394
23	3518	0.04338656702869673
24	3021	0.05250214070525008
24	3518	0.04341673826635233
25	3021	0.05229655233002509
25	3518	0.04308980738862082
26	3021	0.05250214070525008
26	3518	0.04339341522530991
27	3021	0.05101961470295586
27	3518	0.04250081193558129
28	3021	0.05062978449438486
28	3518	0.04105130136322280
29	3021	0.05247487739720383
29	3518	0.04337228530873388
30	3021	0.05231721436009076
30	3518	0.04327491236251364
31	3021	0.05248186798901058
31	3518	0.04337806327253974
32	3021	0.05239604911273353
32	3518	0.04328419666831698
33	3021	0.05246648868703577
33	3518	0.04342007611428562
34	3021	0.05236036943557178
34	3518	0.04341834053771517
35	3021	0.05241791461961620
35	3518	0.04338516333513321
36	3021	0.05247557645638452
36	3518	0.04337988026421401
37	3021	0.05239973532841534
37	3518	0.04328258580211741
38	3021	0.05249724729098537
38	3518	0.04327143382433454
39	3021	0.05096306825614116
39	3518	0.04231407096044187
40	3021	0.05232323706111998
40	3518	0.04330724398265775
41	3021	0.05228101989061272
41	3518	0.04303874700985815
42	3021	0.05246089621359040
42	3518	0.04332608144686859
43	3021	0.04795368655125865
43	3518	0.00000000000000000
44	3021	0.05248046987064921
44	3518	0.04341880045774647
45	3021	0.05235382496704438
45	3518	0.04322454920757852
46	3021	0.05239670853106700
46	3518	0.04292125382087801
47	3021	0.05242051031130376
47	3518	0.04317120654769437
48	3021	0.05232131067508302
48	3518	0.04312873220989936
49	3021	0.05249864540934673
49	3518	0.04337205952572250
50	3021	0.05250214070525008
50	3518	0.04328555805999949
51	3021	0.05249794635016605
51	3518	0.04329166645283165
52	3021	0.05235099262935078
52	3518	0.04299526116185007
53	3021	0.05229310731234314
53	3518	0.04323395502986540
54	3021	0.05224560899307933
54	3518	0.04322959484181055
55	3021	0.05243013760964078
55	3518	0.04338999278706429
56	3021	0.05238720607397267
56	3518	0.04332276675610312
57	3021	0.00000000000000000
57	3518	0.04279984751748041
58	3021	0.05237097402844323
58	3518	0.04315900225302305
